Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,12,0.8985,0.904,0.89
SVM,Mutual Information,12,0.7764,0.7864,0.7579
SVM,K-Means Clustering,12,0.9446,0.9519,0.94
SVM,Laplacian Score,12,0.8646,0.8773,0.8534
SVM,Genetic Algorithm,12,0.9713,0.9744,0.9689
SVM,QPSO,12,0.9754,0.9779,0.9733
SVM,Quantum Amplitude (Qiskit),12,0.9046,0.9177,0.8967
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645


0,1,2,3,4,5,6,7,8,9,10,11
0.54999435,0.60062337,0.5179146,0.52994525,0.9641465,0.8337727,0.8165387,0.8349845,0.8644867,0.8400672,0.9331859,0.8443124
0.4088473,0.41547856,0.40995777,0.38967356,0.5302293,0.56146944,0.4624625,0.5559426,0.5724166,0.44626534,0.52110857,0.44588992
-0.04950129,-0.048148442,-0.025243178,0.030103842,-0.30169484,-0.22391072,-0.36271507,-0.29651505,-0.3198415,-0.30195823,-0.32382298,-0.35861704
-0.3682205,-0.40007657,-0.36766875,-0.37688166,-0.4902244,-0.50194675,-0.48874214,-0.46516675,-0.53167254,-0.55792946,-0.50042754,-0.53867334
1.0037898,0.9724431,0.9564892,1.0515189,1.3262429,1.2981216,1.296642,1.2734789,1.2560532,1.2995027,1.224064,1.2848758
-0.98441094,-1.0105953,-1.0086625,-0.99131125,-0.5021945,-0.4990804,-0.46173635,-0.40997162,-0.5541395,-0.521831,-0.47618768,-0.44672972
0.43161294,0.49045455,0.56177205,0.5358722,0.38060263,0.40955284,0.4144522,0.36582616,0.41193852,0.37078667,0.37220672,0.3462843
0.3086784,0.3267315,0.2800722,0.27706107,0.31775942,0.3636912,0.28542438,0.19104166,0.31244212,0.24936442,0.21291633,0.23135471
0.7002477,0.7153825,0.8654007,0.8480261,0.68284845,0.6732571,0.6875109,0.7215279,0.63339823,0.62675786,0.5938281,0.64893216
-0.28929955,-0.2868475,-0.2850143,-0.27019614,-0.42438868,-0.33856475,-0.35371312,-0.27811667,-0.3872423,-0.39056364,-0.32382298,-0.3203072
-0.2968881,-0.36488375,-0.35586098,-0.31958756,0.07237175,0.08852153,0.024368236,0.056120303,0.04283895,0.08199862,0.14365965,0.11259417
1.2405525,1.2662265,1.1926448,1.1285695,0.70379615,0.69045526,0.7985348,0.6939303,0.61735046,0.6727014,0.7115645,0.72555184
-0.31510064,-0.29908848,-0.25971192,-0.2662448,-0.14009808,-0.14078654,-0.08065436,-0.038937923,-0.037400085,-0.095212236,-0.043333407,0.06279136
1.0644982,1.0474191,1.0863748,1.1088129,1.73622,1.6420836,1.7377368,1.6077158,1.711811,1.6703329,1.5876615,1.5990165
0.84443015,0.8423827,0.8637138,0.802586,0.6349679,0.64746,0.77452964,0.7276607,0.76819986,0.790842,0.6942503,0.7983406
0.8292531,0.79035854,0.75407016,0.78085375,0.6050426,0.6531927,0.8105374,0.7491255,0.76499027,0.78427863,0.68732464,0.76003075
-0.54123944,-0.5331972,-0.47225192,-0.5625935,-0.70568675,-0.5392093,-0.7227925,-0.8086029,-0.7338749,-0.74498534,-0.71512324,-0.70340574
0.51053387,0.5164666,0.48755175,0.52994525,0.3686325,0.3235623,0.29742697,0.3474278,0.22899352,0.26249117,0.35489252,0.3731012
0.43009523,0.4399605,0.43019968,0.40350315,0.32972956,0.378023,0.38444573,0.35356057,0.38626203,0.39047676,0.25793317,0.2926505
1.002272,1.0122262,1.0020335,1.0080544,1.371131,1.3841121,1.3746588,1.3654708,1.3362923,1.3027844,1.3106349,1.4074672
-0.26046306,-0.29908848,-0.24453048,-0.27019614,-0.5710228,-0.57360554,-0.4917428,-0.52956104,-0.5701873,-0.6071547,-0.5696842,-0.62678605
-0.7051522,-0.73058295,-0.71009433,-0.6495224,0.10528961,0.036927212,-0.044646613,-0.026672343,0.03962939,0.09512534,0.06401446,0.11259417
2.129931,2.1246252,2.1153383,2.108496,2.1611598,2.143695,2.2238414,2.0615423,2.0456054,2.0477264,2.2352116,2.1468475
-0.058607552,-0.113943696,-0.11127128,-0.14770536,-0.62488836,-0.6051354,-0.6897854,-0.60928726,-0.63437855,-0.63668984,-0.6250896,-0.634448
0.237346,0.19667111,0.22946747,0.15457027,0.35666236,0.3579585,0.32143214,0.38729092,0.29318476,0.29530796,0.3410412,0.25050965
-0.091997184,-0.063449666,-0.047171906,-0.048922468,0.17711039,0.1945765,0.13839278,0.15424493,0.19047877,0.17388572,0.24408184,0.17772092
0.15994276,0.1752494,0.17380223,0.2000104,-0.0054341005,-0.03186521,-0.06565113,0.013190783,-0.011723595,0.019646648,0.0051462753,0.0014955942
1.0144137,1.0152866,0.9598629,1.039665,0.8145199,0.8366391,0.9095587,0.87178123,1.0057074,1.0468132,0.90894604,0.9285941
0.11592916,0.1477072,0.13500524,0.038006473,0.075364284,0.019729108,0.07237857,0.007057994,0.026791144,0.006519919,-0.03987057,-0.05596919
-1.8950372,-1.896536,-1.8217121,-1.8606006,-1.4478348,-1.5710957,-1.5029603,-1.5138736,-1.5105888,-1.5260258,-1.5115751,-1.45811
0.9916481,0.9571419,0.9666102,0.9882978,1.1796088,1.0774126,1.0925981,1.1692215,1.0827368,1.0763483,1.0820878,1.204425
0.84594786,0.8561538,0.6764762,0.6800952,0.6648932,0.5872666,0.4684638,0.6050049,0.63981736,0.59394103,0.55919975,0.5340026
-0.82201594,-0.82086015,-0.78600144,-0.7838672,-0.23585913,-0.22391072,-0.3267073,-0.28424945,-0.31021282,-0.30523992,-0.23725213,-0.18239172
0.37242222,0.36651468,0.35429254,0.32645252,0.24593864,0.25190353,0.20440696,0.17264329,0.29318476,0.2690545,0.24408184,0.19687586
-0.32117146,-0.32204032,-0.23272271,-0.23068298,-0.5351124,-0.5850709,-0.42872924,-0.45596755,-0.49636737,-0.50542253,-0.4865762,-0.49653253
-2.4945328,-2.4963439,-2.6212673,-2.6350584,-2.2258933,-2.2418218,-2.295131,-2.2498083,-2.2455783,-2.2348692,-2.2733986,-2.1898282
0.3390326,0.33744234,0.3846554,0.34225777,0.49731138,0.54140496,0.4684638,0.5498098,0.52427316,0.37078667,0.48648024,0.3692702
-1.366874,-1.3824149,-1.4253083,-1.414102,-1.561551,-1.5309668,-1.5269655,-1.562936,-1.494541,-1.503054,-1.515038,-1.5768706
-0.0024522613,0.0023455906,0.03885619,0.061714366,-0.588978,-0.544942,-0.3927215,-0.5356938,-0.53167254,-0.5448027,-0.44848502,-0.51951844
-0.08592634,-0.08181113,-0.05729286,-0.044971153,-0.4064335,-0.28123775,-0.2606931,-0.28731585,-0.24923114,-0.3085216,-0.32382298,-0.41991282
0.122,0.11251439,0.15356031,0.1348137,-0.2957098,-0.3070349,-0.3387099,-0.26278472,-0.31663194,-0.28226814,-0.35845134,-0.28199732
-2.5081923,-2.5055246,-2.489695,-2.498738,-2.1061919,-2.1243014,-2.1180928,-2.1424847,-2.1685488,-2.1561089,-2.2318447,-2.1361945
0.06584471,0.0650806,0.07090587,0.13086239,-0.5021945,-0.39589176,-0.46773764,-0.40997162,-0.45785263,-0.4627607,-0.4138567,-0.43906775
-0.051018998,-0.016015874,-0.062353335,-0.14770536,-0.3346127,-0.4102235,-0.2546918,-0.29651505,-0.3615658,-0.35446513,-0.2753433,-0.35478607
0.46348488,0.43537015,0.5415302,0.5279696,0.45541593,0.34362677,0.3574399,0.3320958,0.4055194,0.35109657,0.3098757,0.28498852
-0.011558524,0.011526324,-0.082595244,-0.027190233,-0.08323995,-0.1665837,-0.10465952,-0.14626172,-0.024561841,-0.11490233,-0.13336709,0.00532658
0.055220734,0.09874329,0.037169367,0.0083716065,-0.22089645,-0.20097992,-0.14366792,-0.23212077,-0.11442956,-0.118184015,-0.23032646,-0.24751846
0.14324795,0.13240598,0.20247824,0.20593737,0.3686325,0.47261256,0.5194748,0.51301306,0.61735046,0.55784255,0.5418856,0.4803688
0.81559366,0.88522613,0.8687743,0.87963665,1.1227508,1.203532,1.1556116,1.1845535,1.0121266,1.1583904,1.099402,1.1737771
-0.11628054,-0.113943696,-0.053919207,-0.07460602,-0.72364193,-0.73698753,-0.6897854,-0.74420863,-0.68252194,-0.65966165,-0.7012719,-0.70340574
0.9491522,0.921949,0.9497419,0.9329794,1.3262429,1.3325177,1.2216258,1.3562715,1.3395017,1.276531,1.3002462,1.3270166
1.1904682,1.1897204,1.2246945,1.172034,0.7307289,0.86243623,0.72951996,0.70312953,0.6943799,0.718645,0.6353821,0.6374392
0.536335,0.53635824,0.45550206,0.48450512,0.74868417,0.6789898,0.7805309,0.7736566,0.8323911,0.7350534,0.74272996,0.7178899
-0.1678827,-0.18126908,-0.1787443,-0.18919417,-0.68773156,-0.5908036,-0.64477575,-0.54489297,-0.56697774,-0.55792946,-0.6077754,-0.5348424
0.88692605,0.8240212,0.82491684,0.790732,0.8025497,0.77357936,0.72351867,0.71232873,0.6879608,0.6727014,0.70810163,0.6106223
-0.03432418,-0.08334125,-0.1062108,-0.10028957,-0.6607988,-0.64526427,-0.6357738,-0.61848646,-0.62474984,-0.6334082,-0.60431254,-0.62678605
-2.398917,-2.409127,-2.3429413,-2.342661,-2.0134234,-2.0211127,-1.9950663,-2.053559,-2.0337474,-2.0215597,-1.9929091,-2.013603
0.6061497,0.5639004,0.5516511,0.589215,0.70080364,0.73058414,0.8105374,0.74299264,0.8452293,0.7547435,0.7773583,0.66808707
0.14780109,0.10333366,0.09789508,0.13678935,-0.46628416,-0.3700946,-0.39572215,-0.45290115,-0.41291878,-0.43322554,-0.39307967,-0.44672972
-0.069231525,-0.074160516,-0.087655716,0.00046897543,0.2579088,0.24903718,0.27042118,0.2830335,0.39268115,0.38063172,0.40337223,0.38842514
0.47107342,0.46903282,0.4706835,0.5220426,0.6559156,0.71338606,0.72351867,0.69086397,0.72647554,0.6923915,0.67693615,0.691073
-0.051018998,-0.00071465375,-0.062353335,0.030103842,-0.6697764,-0.7312548,-0.7287938,-0.6920799,-0.6440072,-0.67935175,-0.7255117,-0.6804198
0.67596436,0.6801897,0.7118995,0.727511,0.85043025,0.87390167,0.7925335,0.8288517,0.854858,0.88601077,0.82583797,0.87112933
-1.4700783,-1.4895235,-1.5079627,-1.4911526,-1.6632972,-1.6456208,-1.6229863,-1.6610607,-1.6165043,-1.5850961,-1.6397,-1.6688142
1.1009232,1.0887324,1.1099904,1.1048616,1.73622,1.6621481,1.575702,1.5586536,1.4807225,1.5686008,1.5599588,1.5683687
1.301261,1.3289616,1.2111999,1.1601801,0.85940784,0.73058414,0.58848965,0.6111377,0.591674,0.5414341,0.6007538,0.7217209
0.16904902,0.18136989,0.2125992,0.17037554,-0.28673217,-0.24397518,-0.2546918,-0.1646601,-0.22997378,-0.24616963,-0.2649548,-0.2896593
0.8171114,0.78423804,0.8535929,0.8816123,1.2753699,1.1605368,1.1646136,1.1232256,1.1790237,1.1813622,1.2136754,1.1354673
0.14628337,0.22727355,0.1265711,0.21779132,-0.044337027,-0.028998857,-0.044646613,-0.029738737,-0.0694957,-0.09193055,-0.008705063,-0.048307218
0.35724512,0.39099663,0.29188,0.24940184,0.3686325,0.4582808,0.5014709,0.44248602,0.5082254,0.5053356,0.41376072,0.46887583
1.3558986,1.4330099,1.2618046,1.2135228,1.685347,1.693678,1.557698,1.7058405,1.5609615,1.647361,1.7192492,1.6718053
0.2935013,0.2792977,0.23115428,0.2652071,-0.41840363,-0.3070349,-0.2666944,-0.3087806,-0.2620694,-0.2494513,-0.3065088,-0.33563113
0.16146047,0.17830965,0.19573095,0.1861808,-0.40344095,-0.37296095,-0.29670087,-0.3793077,-0.34230843,-0.3610285,-0.30997163,-0.35095507
-0.072266944,-0.048148442,-0.07584794,-0.06867904,-0.34957537,-0.38156,-0.30270216,-0.2658511,-0.3294702,-0.32821167,-0.26149195,-0.32796916
0.3709045,0.3481532,0.32224286,0.34620908,-0.053314626,0.082788825,0.006364362,-0.07266826,0.004324212,0.009801601,0.032848947,-0.009997363
-0.53516865,-0.54084784,-0.5127357,-0.5211047,-0.9660371,-0.84017617,-0.9328377,-0.9281923,-0.93286777,-0.9320413,-0.99215,-0.98306775
-0.016111655,-0.028256852,-0.0201827,0.018249895,0.28484157,0.29203245,0.24041471,0.341295,0.41514808,0.34125152,0.4206864,0.35394627
0.468038,0.47668344,0.43357334,0.46869987,0.62599033,0.6503263,0.75052446,0.7153951,0.72647554,0.6628564,0.6838618,0.6451012
0.4134004,0.38793638,0.34923208,0.37189263,0.47337115,0.52134055,0.5284767,0.44248602,0.45045325,0.42329356,0.42761207,0.43056598
-0.15725872,-0.24247396,-0.15512875,-0.21685338,-0.54109746,-0.5334766,-0.4587357,-0.49889708,-0.4931578,-0.5546478,-0.531593,-0.4773776
1.1889504,1.1392264,1.0054072,0.99620044,0.75766176,0.66465807,0.6995135,0.7491255,0.6558652,0.70551825,0.7046388,0.64893216
0.92942196,0.970913,0.93287367,0.9369307,0.68584096,0.6818562,0.75952643,0.76139104,0.8356006,0.8039687,0.77043265,0.77918565
0.11592916,0.008466079,0.10126873,0.026152527,-0.30468738,-0.2783714,-0.21868406,-0.20758961,-0.25565028,-0.34462008,-0.24764062,-0.24751846
-2.1712604,-2.1811388,-2.2265503,-2.228073,-1.971528,-1.9895829,-1.9800631,-2.007563,-1.9823943,-1.936236,-2.0032976,-2.0250957
1.1297597,1.120865,1.084688,1.0752268,1.3202579,1.3411169,1.3926626,1.3072093,1.3459209,1.3388829,1.39028,1.3959743
-2.2076855,-2.1872592,-2.1945007,-2.2201703,-2.0134234,-2.055509,-2.0370753,-2.075024,-1.9823943,-1.9723346,-2.0136862,-1.971462
0.043079056,0.0038757126,0.027048413,0.065665685,0.20703572,0.22324002,0.17139988,0.25850233,0.21615526,0.20998423,0.27524734,0.22752373
0.26162934,0.19208075,0.2733249,0.2612558,-0.26279193,-0.266906,-0.23968859,-0.24131994,-0.24923114,-0.22319785,-0.3065088,-0.25901142
0.8778198,0.9326599,0.92106587,0.8816123,0.93422115,0.91689694,0.9815742,0.91164434,0.9447257,1.0271231,0.96088856,1.0626786
0.8702312,0.8760454,0.8569665,0.8223426,0.646938,0.79937655,0.76852834,0.85031646,0.854858,0.77771527,0.76004416,0.85197437
1.1661848,1.1652385,1.03577,0.97446823,0.8923257,0.8567035,0.60949415,0.644868,0.7168469,0.75802517,0.6630848,0.683411
-0.27108702,-0.25624505,-0.20235986,-0.21882904,-0.43935135,-0.3872927,-0.38071895,-0.39463967,-0.4032901,-0.43650723,-0.47272485,-0.44289872
-0.16484728,-0.19810042,-0.16187604,-0.14375405,0.19506559,0.25763622,0.17440052,0.19717446,0.26429868,0.28218123,0.3202642,0.33479133
-0.69908136,-0.6540769,-0.66455,-0.60803366,-0.22089645,-0.22964343,-0.24869053,-0.35784292,-0.2203451,-0.15756421,-0.25802913,-0.20537764
0.5348173,0.5287076,0.47911763,0.49635908,0.5990575,0.6302619,0.6064935,0.54367703,0.66870344,0.63660294,0.63191926,0.59529835
-0.044948153,-0.063449666,0.0017460305,-0.017311944,-0.5111721,-0.5162785,-0.5097467,-0.40077245,-0.5252534,-0.5251126,-0.54544437,-0.5003635
0.44071922,0.4399605,0.41670507,0.43313804,0.5242442,0.5758012,0.59149027,0.55287623,0.55957836,0.49549058,0.53842276,0.54166454
-2.210721,-2.223982,-2.315952,-2.3347583,-1.9775131,-2.0383108,-2.0820851,-2.0412936,-2.0176995,-2.0281231,-2.117571,-2.0289268
0.54088813,0.5639004,0.543217,0.46474856,0.91925853,0.8366391,0.8315419,0.877914,0.8933727,0.89585584,0.77043265,0.89028424
-0.102621146,-0.031317096,-0.0033144457,-0.031141547,-0.5800004,-0.50767946,-0.49474344,-0.5571586,-0.54130125,-0.603873,-0.56275856,-0.6152931
0.1068229,0.16759878,0.12319746,0.020225553,0.34469223,0.37515664,0.4084509,0.3964901,0.437615,0.44626534,0.36874387,0.422904
0.06280929,0.13546622,0.09114778,0.14271633,-0.40942603,-0.38442636,-0.28769892,-0.28118306,-0.34230843,-0.34790176,-0.3065088,-0.34712407
-0.10413886,-0.11088345,-0.13994731,-0.1417784,-0.21790393,-0.17804912,-0.2336873,-0.10333221,-0.18183036,-0.18709935,-0.10912726,-0.20920862
0.93701047,0.88828635,0.8822689,0.96854126,1.1766163,1.2751908,1.1826174,1.1906862,1.1822332,1.1944889,1.1998241,1.181439
0.103787474,0.08344207,0.032108888,0.030103842,-0.098202616,-0.077726826,-0.04764726,-0.02360595,-0.12405825,-0.18709935,-0.09873875,-0.10960299
-2.5097098,-2.534597,-2.5925913,-2.6172774,-2.1570652,-2.1357667,-2.1390975,-2.1823478,-2.2295306,-2.1987708,-2.2630103,-2.1974902
1.2147515,1.3014194,1.2516837,1.2629143,1.6643993,1.5188307,1.5937058,1.56172,1.5256563,1.5325022,1.5738102,1.6794672
0.7594384,0.79494894,0.6950313,0.6563873,1.2723774,1.2092648,1.0715935,1.0680305,1.0859464,1.1058835,1.1686586,1.1354673
0.1356594,0.10486378,0.064158574,0.06764134,-0.25680685,-0.266906,-0.2997015,-0.19532403,-0.19145904,-0.26257804,-0.15414411,-0.25134945
0.08709265,0.10792402,0.11813698,0.07554397,0.3686325,0.42675096,0.30042762,0.3474278,0.41835764,0.44626534,0.40683505,0.4535519
0.97798866,1.0351781,1.0442041,0.9626143,1.197564,1.2665918,1.1736156,1.2520142,1.2303767,1.214179,1.244841,1.3040307
1.1206535,1.1499373,1.1943316,1.172034,0.83846015,0.7907775,0.89155483,0.85951567,0.81955284,0.7678702,0.763507,0.78684765
-1.5459639,-1.5446079,-1.6057986,-1.6452539,-1.6872374,-1.7115469,-1.6319882,-1.6549278,-1.6742765,-1.6474481,-1.7193452,-1.6803071
0.19940323,0.24410489,0.25476983,0.22766961,0.1681328,0.045526266,0.045372754,0.074518666,0.10061105,0.15091394,-0.019093564,0.035974465
-0.5564166,-0.57910085,-0.5498459,-0.5546909,0.09631201,0.099986926,0.045372754,0.03772194,0.11665886,0.13122384,0.12634547,0.1317491
-0.37732676,-0.32204032,-0.18043113,-0.20499943,-0.5859854,-0.48474863,-0.53075117,-0.5816897,-0.6022829,-0.63997155,-0.56622136,-0.634448
-0.30144122,-0.3082692,-0.19392572,-0.21487772,0.1412,0.077056125,0.07837986,0.09904982,0.11986842,0.19357581,0.05016312,0.10110122
1.1813619,1.1560577,1.14204,1.2550117,1.8678914,1.9115207,1.947782,1.9020897,1.8594507,1.9328675,1.8473741,1.9093263
-0.6049833,-0.643366,-0.6021375,-0.57049614,0.2579088,0.120051384,0.13539213,0.14504574,0.26429868,0.23623769,0.28563586,0.36160824
-0.21644944,-0.2103414,-0.24621731,-0.21487772,-0.30767992,-0.23537613,-0.3057028,-0.311847,-0.29095545,-0.2888315,-0.2753433,-0.19388467
-1.3258958,-1.333451,-1.4269952,-1.4239802,-1.5017005,-1.5195013,-1.5719754,-1.51694,-1.545894,-1.5260258,-1.4769468,-1.454279
-2.588631,-2.5958018,-2.6752458,-2.7002552,-2.228886,-2.333545,-2.2981315,-2.347933,-2.2648358,-2.2545593,-2.3426554,-2.270279
0.66534036,0.67559934,0.66635525,0.6623143,0.8055423,0.8079756,0.7655277,0.7951214,0.8323911,0.8072504,0.79120964,0.73321384
-0.42437577,-0.40619707,-0.3575478,-0.34329545,-0.5171572,-0.48188227,-0.5187486,-0.5724905,-0.557349,-0.531676,-0.5350559,-0.5961381
-0.10565657,-0.09099186,-0.05729286,-0.08053299,-0.55905265,-0.5220112,-0.53675246,-0.5356938,-0.5766064,-0.58090127,-0.54544437,-0.5501663
-0.37732676,-0.3281608,-0.29344842,-0.28402573,-0.70269424,-0.650997,-0.67178154,-0.72274387,-0.77559924,-0.74498534,-0.7255117,-0.7800254
-0.9403974,-0.96163136,-0.993481,-0.99131125,-0.34957537,-0.35862923,-0.4587357,-0.41303805,-0.41612834,-0.38400027,-0.36191416,-0.3969269
-0.22252029,-0.22870286,-0.26814604,-0.27019614,-0.62488836,-0.53061026,-0.49474344,-0.5356938,-0.5477204,-0.5743379,-0.61123824,-0.6689269
-2.3564212,-2.3540425,-2.4508982,-2.469103,-2.0134234,-2.0841725,-2.0250728,-2.170082,-2.0786812,-2.0773485,-2.1348853,-2.0748987
-0.7203293,-0.7152817,-0.68647873,-0.70484084,-0.8732686,-0.9089686,-0.9838487,-1.0355161,-1.0098972,-0.99767494,-0.98868716,-1.0137156
1.5091873,1.5584799,1.4439818,1.3893564,1.1167656,0.9226296,0.6935122,0.8349845,0.78424764,0.77443355,0.82583797,0.8174955
1.2557297,1.2692868,1.160595,1.2490846,1.8050483,1.7366732,1.6027077,1.6905085,1.6797153,1.699868,1.7573404,1.7752419
-0.029771049,-0.0037748984,-0.011748573,-0.07658168,-0.40942603,-0.43602067,-0.44373247,-0.42837,-0.41612834,-0.3774369,-0.43463367,-0.44289872
2.0373507,2.06036,2.0444918,2.1124473,2.2479432,2.2583492,2.3438673,2.2025964,2.2959511,2.2019653,2.2525258,2.300087
-2.294195,-2.282127,-2.3142653,-2.336734,-2.0702815,-1.9895829,-2.05808,-2.0474265,-2.0979385,-2.0478132,-2.0448515,-2.0365887
1.3498278,1.3381423,1.2921675,1.391332,1.7062947,1.7194752,1.482682,1.6046494,1.6957631,1.7392482,1.7400262,1.72927
-0.22707342,-0.21340165,-0.14838144,-0.10028957,-0.46029907,-0.37296095,-0.30870342,-0.33637816,-0.3776136,-0.42666218,-0.37922832,-0.41225085
-2.373116,-2.3938258,-2.4154747,-2.4157603,-2.0343711,-2.0985043,-2.1150923,-2.160883,-2.0690525,-2.051095,-2.1141083,-2.0365887
-1.2242092,-1.2538847,-1.3291593,-1.3291487,-1.5914763,-1.5481648,-1.5479702,-1.547604,-1.5137984,-1.5260258,-1.4977238,-1.5538846
0.5894548,0.6036836,0.57189304,0.5457505,0.38060263,0.4124192,0.4624625,0.52834505,0.45687237,0.39375845,0.46570322,0.54932654
-0.07074923,-0.0726304,-0.033677302,-0.086459965,-0.14608315,-0.1723164,-0.17367437,-0.09106663,-0.11442956,-0.16740926,-0.1437556,-0.17472975
-2.441413,-2.44585,-2.5082502,-2.532324,-2.0882368,-2.0985043,-2.1060903,-2.15475,-2.1813872,-2.1692355,-2.1729765,-2.1553493
-2.2714293,-2.282127,-2.248479,-2.2300484,-1.8937222,-1.9035923,-1.8390328,-1.9523681,-1.9695561,-1.9296727,-1.9998348,-1.8603635
-0.014593945,-0.00071465375,0.04560349,0.09925187,-0.24782926,-0.20384628,-0.22168471,-0.112531394,-0.25885984,-0.2888315,-0.25802913,-0.30498323
-0.37277362,-0.40313682,-0.317064,-0.28205007,-0.70568675,-0.6108681,-0.6297725,-0.6982127,-0.63437855,-0.69904184,-0.6354781,-0.75703955
0.1660136,0.12934573,0.08777413,0.16444856,-0.23286659,-0.22964343,-0.26369375,-0.2137224,-0.23960246,-0.24288794,-0.16106977,-0.25901142
-2.2608054,-2.2729461,-2.3496885,-2.366369,-2.0762668,-2.0612416,-2.1090908,-2.0872896,-2.0979385,-2.0871935,-2.0656285,-2.1055465
0.4376838,0.47821358,0.36272666,0.39560053,0.36563995,0.39808744,0.36044052,0.18797526,0.35416642,0.33140647,0.28909868,0.22752373
-0.117798254,-0.1414859,-0.13826048,-0.082508646,-0.42438868,-0.38442636,-0.37471765,-0.36397573,-0.32305107,-0.3807186,-0.36191416,-0.29732126
0.100752056,0.066610724,0.12825793,0.11110581,-0.0024415676,-0.011800752,-0.04764726,-0.020539556,-0.040609647,-0.08536719,-0.0017793936,0.0014955942
-0.3090298,-0.24859445,-0.14500779,-0.21882904,-0.36453804,-0.3700946,-0.29370022,-0.30571422,-0.31342238,-0.29539487,-0.37922832,-0.35478607
-0.2543922,-0.24247396,-0.20235986,-0.18524286,-0.21790393,-0.16945006,-0.18267632,-0.12786336,-0.1689921,-0.14771916,-0.1437556,-0.12492694
0.8413947,0.8974671,0.91094494,0.8816123,1.3681384,1.1146752,1.1496104,1.1845535,1.1469281,1.1485454,1.116716,1.1278054
-0.16636498,-0.19963054,-0.15006827,-0.13387576,-0.31067243,-0.22104438,-0.17967567,-0.17385928,-0.27490765,-0.30195823,-0.20954946,-0.16706778
-0.27108702,-0.27001616,-0.26308557,-0.2622935,-0.8134179,-0.7828492,-0.76480156,-0.7994037,-0.86225736,-0.85656255,-0.83285964,-0.84132123
